Inst,Seed,Alpha,InitialNodes,Feasible,Of
instances\GJ\L2.csv,2,0,DistancePriority,True,645458.43
instances\GJ\L2.csv,2,0,DemandPriority,True,645458.43
instances\GJ\L2.csv,3,0,NoInitialNodes,True,663856.56
instances\GJ\L2.csv,3,0,DistancePriority,True,635539.05
instances\GJ\L2.csv,3,0,DemandPriority,True,635539.05
instances\GJ\L2.csv,4,0,NoInitialNodes,True,646773.14
instances\GJ\L2.csv,4,0,DistancePriority,True,688329.08
instances\GJ\L2.csv,4,0,DemandPriority,True,688329.08
instances\GJ\L2.csv,5,0,NoInitialNodes,True,654310.96
instances\GJ\L2.csv,5,0,DistancePriority,True,632491.34
instances\GJ\L2.csv,5,0,DemandPriority,True,632491.34
instances\GJ\L2.csv,6,0,NoInitialNodes,True,584501.73
instances\GJ\L2.csv,6,0,DistancePriority,True,655541.61
instances\GJ\L2.csv,6,0,DemandPriority,True,655541.61
instances\GJ\L2.csv,7,0,NoInitialNodes,True,629378.6
instances\GJ\L2.csv,7,0,DistancePriority,True,639654.13
instances\GJ\L2.csv,7,0,DemandPriority,True,639654.13
instances\GJ\L2.csv,8,0,NoInitialNodes,True,611175.96
instances\GJ\L2.csv,8,0,DistancePriority,True,645212.23
instances\GJ\L2.csv,8,0,DemandPriority,True,645212.23
instances\GJ\L2.csv,9,0,NoInitialNodes,True,606145.54
instances\GJ\L2.csv,9,0,DistancePriority,True,641564.48
instances\GJ\L2.csv,9,0,DemandPriority,True,641564.48
instances\GJ\L2.csv,10,0,NoInitialNodes,True,649676.94
instances\GJ\L2.csv,10,0,DistancePriority,True,628464.3
instances\GJ\L2.csv,10,0,DemandPriority,True,628464.3
instances\GJ\L2.csv,11,0,NoInitialNodes,True,611175.96
instances\GJ\L2.csv,11,0,DistancePriority,True,682233.96
instances\GJ\L2.csv,11,0,DemandPriority,True,682233.96
instances\GJ\L2.csv,12,0,NoInitialNodes,True,624390.94
instances\GJ\L2.csv,12,0,DistancePriority,True,682233.96
instances\GJ\L2.csv,12,0,DemandPriority,True,682233.96
instances\GJ\L2.csv,13,0,NoInitialNodes,True,637275.61
instances\GJ\L2.csv,13,0,DistancePriority,True,643711.24
instances\GJ\L2.csv,13,0,DemandPriority,True,643711.24
instances\GJ\L2.csv,14,0,NoInitialNodes,True,621546.16
instances\GJ\L2.csv,14,0,DistancePriority,True,676529.97
instances\GJ\L2.csv,14,0,DemandPriority,True,676529.97
instances\GJ\L2.csv,15,0,NoInitialNodes,True,616083.66
instances\GJ\L2.csv,15,0,DistancePriority,True,631393.83
instances\GJ\L2.csv,15,0,DemandPriority,True,631393.83
instances\GJ\L2.csv,16,0,NoInitialNodes,True,626213.55
instances\GJ\L2.csv,16,0,DistancePriority,True,678869.81
instances\GJ\L2.csv,16,0,DemandPriority,True,678869.81
instances\GJ\L2.csv,17,0,NoInitialNodes,True,625124.09
instances\GJ\L2.csv,17,0,DistancePriority,True,685264.41
instances\GJ\L2.csv,17,0,DemandPriority,True,685264.41
instances\GJ\L2.csv,18,0,NoInitialNodes,True,639527.72
instances\GJ\L2.csv,18,0,DistancePriority,True,633367.79
instances\GJ\L2.csv,18,0,DemandPriority,True,633367.79
instances\GJ\L2.csv,19,0,NoInitialNodes,True,629342.99
instances\GJ\L2.csv,19,0,DistancePriority,True,652024.39
instances\GJ\L2.csv,19,0,DemandPriority,True,652024.39
instances\GJ\L2.csv,0,0.1,NoInitialNodes,True,752230.87
instances\GJ\L2.csv,0,0.1,DistancePriority,True,835294.38
instances\GJ\L2.csv,0,0.1,DemandPriority,True,807674.65
instances\GJ\L2.csv,1,0.1,NoInitialNodes,True,788097.55
instances\GJ\L2.csv,1,0.1,DistancePriority,True,755071.65
instances\GJ\L2.csv,1,0.1,DemandPriority,True,815408.57
instances\GJ\L2.csv,2,0.1,NoInitialNodes,True,780915.65
instances\GJ\L2.csv,2,0.1,DistancePriority,True,809670.04
instances\GJ\L2.csv,2,0.1,DemandPriority,True,791676.57
instances\GJ\L2.csv,3,0.1,NoInitialNodes,True,733522.67
instances\GJ\L2.csv,3,0.1,DistancePriority,True,838171.35
instances\GJ\L2.csv,3,0.1,DemandPriority,True,779133.54
instances\GJ\L2.csv,4,0.1,NoInitialNodes,True,749370.92
instances\GJ\L2.csv,4,0.1,DistancePriority,True,794878.15
instances\GJ\L2.csv,4,0.1,DemandPriority,True,830375.15
instances\GJ\L2.csv,5,0.1,NoInitialNodes,True,820799.39
instances\GJ\L2.csv,5,0.1,DistancePriority,True,892594.84
instances\GJ\L2.csv,5,0.1,DemandPriority,True,837466.53
instances\GJ\L2.csv,6,0.1,NoInitialNodes,True,797529.37
instances\GJ\L2.csv,6,0.1,DistancePriority,True,801629.27
instances\GJ\L2.csv,6,0.1,DemandPriority,True,781790.46
instances\GJ\L2.csv,7,0.1,NoInitialNodes,True,810277.8
instances\GJ\L2.csv,7,0.1,DistancePriority,True,857899.32
instances\GJ\L2.csv,7,0.1,DemandPriority,True,809612.86
instances\GJ\L2.csv,8,0.1,NoInitialNodes,True,776393.72
instances\GJ\L2.csv,8,0.1,DistancePriority,True,836098.83
instances\GJ\L2.csv,8,0.1,DemandPriority,True,804941.05
instances\GJ\L2.csv,9,0.1,NoInitialNodes,True,770240.16
instances\GJ\L2.csv,9,0.1,DistancePriority,True,781609.55
instances\GJ\L2.csv,9,0.1,DemandPriority,True,849056.7
instances\GJ\L2.csv,10,0.1,NoInitialNodes,True,794493.29
instances\GJ\L2.csv,10,0.1,DistancePriority,True,853308.97
instances\GJ\L2.csv,10,0.1,DemandPriority,True,814749.17
instances\GJ\L2.csv,11,0.1,NoInitialNodes,True,790565.38
instances\GJ\L2.csv,11,0.1,DistancePriority,True,819058.94
instances\GJ\L2.csv,11,0.1,DemandPriority,True,814782.86
instances\GJ\L2.csv,12,0.1,NoInitialNodes,True,773425.47
instances\GJ\L2.csv,12,0.1,DistancePriority,True,823964.85
instances\GJ\L2.csv,12,0.1,DemandPriority,True,782259.47
instances\GJ\L2.csv,13,0.1,NoInitialNodes,True,774477.44
instances\GJ\L2.csv,13,0.1,DistancePriority,True,804209.79
instances\GJ\L2.csv,13,0.1,DemandPriority,True,839612.16
instances\GJ\L2.csv,14,0.1,NoInitialNodes,True,777706.34
instances\GJ\L2.csv,14,0.1,DistancePriority,True,815820.78
instances\GJ\L2.csv,14,0.1,DemandPriority,True,800691.0
instances\GJ\L2.csv,15,0.1,NoInitialNodes,True,817687.3
instances\GJ\L2.csv,15,0.1,DistancePriority,True,859762.48
instances\GJ\L2.csv,15,0.1,DemandPriority,True,797890.22
instances\GJ\L2.csv,16,0.1,NoInitialNodes,True,757671.15
instances\GJ\L2.csv,16,0.1,DistancePriority,True,810822.61
instances\GJ\L2.csv,16,0.1,DemandPriority,True,776643.31
instances\GJ\L2.csv,17,0.1,NoInitialNodes,True,767086.79
instances\GJ\L2.csv,17,0.1,DistancePriority,True,799594.87
instances\GJ\L2.csv,17,0.1,DemandPriority,True,803418.9
instances\GJ\L2.csv,18,0.1,NoInitialNodes,True,822100.9
instances\GJ\L2.csv,18,0.1,DistancePriority,True,880031.89
instances\GJ\L2.csv,18,0.1,DemandPriority,True,766838.45
instances\GJ\L2.csv,19,0.1,NoInitialNodes,True,764468.15
instances\GJ\L2.csv,19,0.1,DistancePriority,True,803665.14
instances\GJ\L2.csv,19,0.1,DemandPriority,True,867810.59
instances\GJ\L2.csv,0,0.2,NoInitialNodes,True,1031664.99
instances\GJ\L2.csv,0,0.2,DistancePriority,True,1055091.69
instances\GJ\L2.csv,0,0.2,DemandPriority,True,1104896.28
instances\GJ\L2.csv,1,0.2,NoInitialNodes,True,1000992.25
instances\GJ\L2.csv,1,0.2,DistancePriority,True,1092789.32
instances\GJ\L2.csv,1,0.2,DemandPriority,True,1080975.78
instances\GJ\L2.csv,2,0.2,NoInitialNodes,True,1087312.83
instances\GJ\L2.csv,2,0.2,DistancePriority,True,1093341.25
instances\GJ\L2.csv,2,0.2,DemandPriority,True,1093037.87
instances\GJ\L2.csv,3,0.2,NoInitialNodes,True,1020201.39
instances\GJ\L2.csv,3,0.2,DistancePriority,True,1066194.17
instances\GJ\L2.csv,3,0.2,DemandPriority,True,1146265.49
instances\GJ\L2.csv,4,0.2,NoInitialNodes,True,1110635.58
instances\GJ\L2.csv,4,0.2,DistancePriority,True,1116840.72
instances\GJ\L2.csv,4,0.2,DemandPriority,True,1057741.44
instances\GJ\L2.csv,5,0.2,NoInitialNodes,True,1036560.74
instances\GJ\L2.csv,5,0.2,DistancePriority,True,1073994.48
instances\GJ\L2.csv,5,0.2,DemandPriority,True,1155388.72
instances\GJ\L2.csv,6,0.2,NoInitialNodes,True,1031258.29
instances\GJ\L2.csv,6,0.2,DistancePriority,True,1208252.82
instances\GJ\L2.csv,6,0.2,DemandPriority,True,1089004.53
instances\GJ\L2.csv,7,0.2,NoInitialNodes,True,1085055.61
instances\GJ\L2.csv,7,0.2,DistancePriority,True,1128359.74
instances\GJ\L2.csv,7,0.2,DemandPriority,True,1158587.13
instances\GJ\L2.csv,8,0.2,NoInitialNodes,True,1052192.69
instances\GJ\L2.csv,8,0.2,DistancePriority,True,1123351.61
instances\GJ\L2.csv,8,0.2,DemandPriority,True,1076600.16
instances\GJ\L2.csv,9,0.2,NoInitialNodes,True,1035259.56
instances\GJ\L2.csv,9,0.2,DistancePriority,True,1114119.57
instances\GJ\L2.csv,9,0.2,DemandPriority,True,1094594.16
instances\GJ\L2.csv,10,0.2,NoInitialNodes,True,1120774.64
instances\GJ\L2.csv,10,0.2,DistancePriority,True,1120747.92
instances\GJ\L2.csv,10,0.2,DemandPriority,True,1168898.08
instances\GJ\L2.csv,11,0.2,NoInitialNodes,True,1046508.72
instances\GJ\L2.csv,11,0.2,DistancePriority,True,1095572.88
instances\GJ\L2.csv,11,0.2,DemandPriority,True,1054907.95
instances\GJ\L2.csv,12,0.2,NoInitialNodes,True,1073385.55
instances\GJ\L2.csv,12,0.2,DistancePriority,True,1064872.63
instances\GJ\L2.csv,12,0.2,DemandPriority,True,1094244.29
instances\GJ\L2.csv,13,0.2,NoInitialNodes,True,995599.07
instances\GJ\L2.csv,13,0.2,DistancePriority,True,1057512.24
instances\GJ\L2.csv,13,0.2,DemandPriority,True,1110909.37
instances\GJ\L2.csv,14,0.2,NoInitialNodes,True,1086219.66
instances\GJ\L2.csv,14,0.2,DistancePriority,True,1095700.43
instances\GJ\L2.csv,14,0.2,DemandPriority,True,1155668.87
instances\GJ\L2.csv,15,0.2,NoInitialNodes,True,1009310.9
instances\GJ\L2.csv,15,0.2,DistancePriority,True,1156289.35
instances\GJ\L2.csv,15,0.2,DemandPriority,True,1130849.44
instances\GJ\L2.csv,16,0.2,NoInitialNodes,True,1091711.14
instances\GJ\L2.csv,16,0.2,DistancePriority,True,1109746.41
instances\GJ\L2.csv,16,0.2,DemandPriority,True,1144498.46
instances\GJ\L2.csv,17,0.2,NoInitialNodes,True,1020712.07
instances\GJ\L2.csv,17,0.2,DistancePriority,True,1063657.65
instances\GJ\L2.csv,17,0.2,DemandPriority,True,1070600.93
instances\GJ\L2.csv,18,0.2,NoInitialNodes,True,1029754.27
instances\GJ\L2.csv,18,0.2,DistancePriority,True,1171279.9
instances\GJ\L2.csv,18,0.2,DemandPriority,True,1192565.1
instances\GJ\L2.csv,19,0.2,NoInitialNodes,True,1089444.11
instances\GJ\L2.csv,19,0.2,DistancePriority,True,1090895.91
instances\GJ\L2.csv,19,0.2,DemandPriority,True,1104267.53
instances\GJ\L2.csv,0,0.3,NoInitialNodes,True,1332933.9
instances\GJ\L2.csv,0,0.3,DistancePriority,True,1528810.02
instances\GJ\L2.csv,0,0.3,DemandPriority,True,1413553.55
instances\GJ\L2.csv,1,0.3,NoInitialNodes,True,1282568.21
instances\GJ\L2.csv,1,0.3,DistancePriority,True,1417685.97
instances\GJ\L2.csv,1,0.3,DemandPriority,True,1478696.83
instances\GJ\L2.csv,2,0.3,NoInitialNodes,True,1311128.52
instances\GJ\L2.csv,2,0.3,DistancePriority,True,1517489.5
instances\GJ\L2.csv,2,0.3,DemandPriority,True,1446049.32
instances\GJ\L2.csv,3,0.3,NoInitialNodes,True,1350436.0
instances\GJ\L2.csv,3,0.3,DistancePriority,True,1388147.92
instances\GJ\L2.csv,3,0.3,DemandPriority,True,1548983.93
instances\GJ\L2.csv,4,0.3,NoInitialNodes,True,1374539.0
instances\GJ\L2.csv,4,0.3,DistancePriority,True,1449005.79
instances\GJ\L2.csv,4,0.3,DemandPriority,True,1501835.01
instances\GJ\L2.csv,5,0.3,NoInitialNodes,True,1404657.0
instances\GJ\L2.csv,5,0.3,DistancePriority,True,1430211.63
instances\GJ\L2.csv,5,0.3,DemandPriority,True,1452993.04
instances\GJ\L2.csv,6,0.3,NoInitialNodes,True,1566363.31
instances\GJ\L2.csv,6,0.3,DistancePriority,True,1377391.45
instances\GJ\L2.csv,6,0.3,DemandPriority,True,1465639.49
instances\GJ\L2.csv,7,0.3,NoInitialNodes,True,1375966.82
instances\GJ\L2.csv,7,0.3,DistancePriority,True,1403825.76
instances\GJ\L2.csv,7,0.3,DemandPriority,True,1426973.91
instances\GJ\L2.csv,8,0.3,NoInitialNodes,True,1409351.63
instances\GJ\L2.csv,8,0.3,DistancePriority,True,1421613.97
instances\GJ\L2.csv,8,0.3,DemandPriority,True,1454945.21
instances\GJ\L2.csv,9,0.3,NoInitialNodes,True,1358258.99
instances\GJ\L2.csv,9,0.3,DistancePriority,True,1417363.88
instances\GJ\L2.csv,9,0.3,DemandPriority,True,1524149.39
instances\GJ\L2.csv,10,0.3,NoInitialNodes,True,1411663.29
instances\GJ\L2.csv,10,0.3,DistancePriority,True,1465387.52
instances\GJ\L2.csv,10,0.3,DemandPriority,True,1388047.14
instances\GJ\L2.csv,11,0.3,NoInitialNodes,True,1453328.09
instances\GJ\L2.csv,11,0.3,DistancePriority,True,1422650.62
instances\GJ\L2.csv,11,0.3,DemandPriority,True,1503591.82
instances\GJ\L2.csv,12,0.3,NoInitialNodes,True,1430115.67
instances\GJ\L2.csv,12,0.3,DistancePriority,True,1409589.29
instances\GJ\L2.csv,12,0.3,DemandPriority,True,1427800.04
instances\GJ\L2.csv,13,0.3,NoInitialNodes,True,1435629.07
instances\GJ\L2.csv,13,0.3,DistancePriority,True,1519307.49
instances\GJ\L2.csv,13,0.3,DemandPriority,True,1419080.06
instances\GJ\L2.csv,14,0.3,NoInitialNodes,True,1389640.68
instances\GJ\L2.csv,14,0.3,DistancePriority,True,1499258.17
instances\GJ\L2.csv,14,0.3,DemandPriority,True,1406557.72
instances\GJ\L2.csv,15,0.3,NoInitialNodes,True,1490401.13
instances\GJ\L2.csv,15,0.3,DistancePriority,True,1584374.61
instances\GJ\L2.csv,15,0.3,DemandPriority,True,1378892.66
instances\GJ\L2.csv,16,0.3,NoInitialNodes,True,1343649.8
instances\GJ\L2.csv,16,0.3,DistancePriority,True,1503628.84
instances\GJ\L2.csv,16,0.3,DemandPriority,True,1452693.63
instances\GJ\L2.csv,17,0.3,NoInitialNodes,True,1381735.4
instances\GJ\L2.csv,17,0.3,DistancePriority,True,1383022.22
instances\GJ\L2.csv,17,0.3,DemandPriority,True,1404324.53
instances\GJ\L2.csv,18,0.3,NoInitialNodes,True,1339463.76
instances\GJ\L2.csv,18,0.3,DistancePriority,True,1517861.87
instances\GJ\L2.csv,18,0.3,DemandPriority,True,1463860.38
instances\GJ\L2.csv,19,0.3,NoInitialNodes,True,1368462.37
instances\GJ\L2.csv,19,0.3,DistancePriority,True,1447023.51
instances\GJ\L2.csv,19,0.3,DemandPriority,True,1530426.35
instances\GJ\L2.csv,0,0.4,NoInitialNodes,True,1640866.05
instances\GJ\L2.csv,0,0.4,DistancePriority,True,1602496.01
instances\GJ\L2.csv,0,0.4,DemandPriority,True,1647803.21
instances\GJ\L2.csv,1,0.4,NoInitialNodes,True,1702220.69
instances\GJ\L2.csv,1,0.4,DistancePriority,True,1733620.41
instances\GJ\L2.csv,1,0.4,DemandPriority,True,1774401.86
instances\GJ\L2.csv,2,0.4,NoInitialNodes,True,1659698.4
instances\GJ\L2.csv,2,0.4,DistancePriority,True,1653499.58
instances\GJ\L2.csv,2,0.4,DemandPriority,True,1754568.49
instances\GJ\L2.csv,3,0.4,NoInitialNodes,True,1631918.09
instances\GJ\L2.csv,3,0.4,DistancePriority,True,1721109.49
instances\GJ\L2.csv,3,0.4,DemandPriority,True,1833130.28
instances\GJ\L2.csv,4,0.4,NoInitialNodes,True,1571392.74
instances\GJ\L2.csv,4,0.4,DistancePriority,True,1827934.15
instances\GJ\L2.csv,4,0.4,DemandPriority,True,1730255.67
instances\GJ\L2.csv,5,0.4,NoInitialNodes,True,1636483.62
instances\GJ\L2.csv,5,0.4,DistancePriority,True,1708271.31
instances\GJ\L2.csv,5,0.4,DemandPriority,True,1791743.38
instances\GJ\L2.csv,6,0.4,NoInitialNodes,True,1588539.68
instances\GJ\L2.csv,6,0.4,DistancePriority,True,1589229.46
instances\GJ\L2.csv,6,0.4,DemandPriority,True,1638344.57
instances\GJ\L2.csv,7,0.4,NoInitialNodes,True,1649752.92
instances\GJ\L2.csv,7,0.4,DistancePriority,True,1640003.31
instances\GJ\L2.csv,7,0.4,DemandPriority,True,1766219.86
instances\GJ\L2.csv,8,0.4,NoInitialNodes,True,1705143.83
instances\GJ\L2.csv,8,0.4,DistancePriority,True,1872016.26
instances\GJ\L2.csv,8,0.4,DemandPriority,True,1708312.08
instances\GJ\L2.csv,9,0.4,NoInitialNodes,True,1625945.9
instances\GJ\L2.csv,9,0.4,DistancePriority,True,1667537.37
instances\GJ\L2.csv,9,0.4,DemandPriority,True,1676886.01
instances\GJ\L2.csv,10,0.4,NoInitialNodes,True,1584660.23
instances\GJ\L2.csv,10,0.4,DistancePriority,True,1669548.05
instances\GJ\L2.csv,10,0.4,DemandPriority,True,1651228.56
instances\GJ\L2.csv,11,0.4,NoInitialNodes,True,1628748.34
instances\GJ\L2.csv,11,0.4,DistancePriority,True,1659802.41
instances\GJ\L2.csv,11,0.4,DemandPriority,True,1796779.93
instances\GJ\L2.csv,12,0.4,NoInitialNodes,True,1658296.06
instances\GJ\L2.csv,12,0.4,DistancePriority,True,1690904.48
instances\GJ\L2.csv,12,0.4,DemandPriority,True,1712564.73
instances\GJ\L2.csv,13,0.4,NoInitialNodes,True,1705104.66
instances\GJ\L2.csv,13,0.4,DistancePriority,True,1712459.37
instances\GJ\L2.csv,13,0.4,DemandPriority,True,1701021.64
instances\GJ\L2.csv,14,0.4,NoInitialNodes,True,1741811.69
instances\GJ\L2.csv,14,0.4,DistancePriority,True,1670663.84
instances\GJ\L2.csv,14,0.4,DemandPriority,True,1720026.66
instances\GJ\L2.csv,15,0.4,NoInitialNodes,True,1701860.9
instances\GJ\L2.csv,15,0.4,DistancePriority,True,1809475.29
instances\GJ\L2.csv,15,0.4,DemandPriority,True,1712988.69
instances\GJ\L2.csv,16,0.4,NoInitialNodes,True,1672815.35
instances\GJ\L2.csv,16,0.4,DistancePriority,True,1816563.76
instances\GJ\L2.csv,16,0.4,DemandPriority,True,1668045.33
instances\GJ\L2.csv,17,0.4,NoInitialNodes,True,1759002.58
instances\GJ\L2.csv,17,0.4,DistancePriority,True,1609171.34
instances\GJ\L2.csv,17,0.4,DemandPriority,True,1703912.23
instances\GJ\L2.csv,18,0.4,NoInitialNodes,True,1609118.53
instances\GJ\L2.csv,18,0.4,DistancePriority,True,1671774.85
instances\GJ\L2.csv,18,0.4,DemandPriority,True,1690339.09
instances\GJ\L2.csv,19,0.4,NoInitialNodes,True,1663249.66
instances\GJ\L2.csv,19,0.4,DistancePriority,True,1771879.68
instances\GJ\L2.csv,19,0.4,DemandPriority,True,1723033.26
instances\GJ\L2.csv,0,0.5,NoInitialNodes,True,1832412.11
instances\GJ\L2.csv,0,0.5,DistancePriority,True,1962023.4
instances\GJ\L2.csv,0,0.5,DemandPriority,True,1916266.87
instances\GJ\L2.csv,1,0.5,NoInitialNodes,True,1870494.36
instances\GJ\L2.csv,1,0.5,DistancePriority,True,1826371.67
instances\GJ\L2.csv,1,0.5,DemandPriority,True,1955288.17
instances\GJ\L2.csv,2,0.5,NoInitialNodes,True,1850974.4
instances\GJ\L2.csv,2,0.5,DistancePriority,True,1861921.61
instances\GJ\L2.csv,2,0.5,DemandPriority,True,1970397.03
instances\GJ\L2.csv,3,0.5,NoInitialNodes,True,1919108.34
instances\GJ\L2.csv,3,0.5,DistancePriority,True,1894945.82
instances\GJ\L2.csv,3,0.5,DemandPriority,True,1941221.28
instances\GJ\L2.csv,4,0.5,NoInitialNodes,True,1886252.99
instances\GJ\L2.csv,4,0.5,DistancePriority,True,1861953.31
instances\GJ\L2.csv,4,0.5,DemandPriority,True,1928230.19
instances\GJ\L2.csv,5,0.5,NoInitialNodes,True,1896140.59
instances\GJ\L2.csv,5,0.5,DistancePriority,True,1695076.68
instances\GJ\L2.csv,5,0.5,DemandPriority,True,1876494.47
instances\GJ\L2.csv,6,0.5,NoInitialNodes,True,1963127.93
instances\GJ\L2.csv,6,0.5,DistancePriority,True,1912205.03
instances\GJ\L2.csv,6,0.5,DemandPriority,True,1908487.45
instances\GJ\L2.csv,7,0.5,NoInitialNodes,True,1754498.43
instances\GJ\L2.csv,7,0.5,DistancePriority,True,2061989.89
instances\GJ\L2.csv,7,0.5,DemandPriority,True,1791342.84
instances\GJ\L2.csv,8,0.5,NoInitialNodes,True,1844414.79
instances\GJ\L2.csv,8,0.5,DistancePriority,True,1867165.37
instances\GJ\L2.csv,8,0.5,DemandPriority,True,1771563.47
instances\GJ\L2.csv,9,0.5,NoInitialNodes,True,1867422.83
instances\GJ\L2.csv,9,0.5,DistancePriority,True,1952391.39
instances\GJ\L2.csv,9,0.5,DemandPriority,True,1777982.12
instances\GJ\L2.csv,10,0.5,NoInitialNodes,True,1902125.1
instances\GJ\L2.csv,10,0.5,DistancePriority,True,1803418.96
instances\GJ\L2.csv,10,0.5,DemandPriority,True,1863529.7
instances\GJ\L2.csv,11,0.5,NoInitialNodes,True,1900255.5
instances\GJ\L2.csv,11,0.5,DistancePriority,True,2148683.69
instances\GJ\L2.csv,11,0.5,DemandPriority,True,1863997.57
instances\GJ\L2.csv,12,0.5,NoInitialNodes,True,1753347.85
instances\GJ\L2.csv,12,0.5,DistancePriority,True,1944983.02
instances\GJ\L2.csv,12,0.5,DemandPriority,True,1799064.57
instances\GJ\L2.csv,13,0.5,NoInitialNodes,True,1934800.09
instances\GJ\L2.csv,13,0.5,DistancePriority,True,1810348.17
instances\GJ\L2.csv,13,0.5,DemandPriority,True,1985194.22
instances\GJ\L2.csv,14,0.5,NoInitialNodes,True,1810395.16
instances\GJ\L2.csv,14,0.5,DistancePriority,True,1828873.25
instances\GJ\L2.csv,14,0.5,DemandPriority,True,1837536.37
instances\GJ\L2.csv,15,0.5,NoInitialNodes,True,1832553.83
instances\GJ\L2.csv,15,0.5,DistancePriority,True,1792482.92
instances\GJ\L2.csv,15,0.5,DemandPriority,True,1944731.04
instances\GJ\L2.csv,16,0.5,NoInitialNodes,True,1955497.76
instances\GJ\L2.csv,16,0.5,DistancePriority,True,1937096.16
instances\GJ\L2.csv,16,0.5,DemandPriority,True,1867916.82
instances\GJ\L2.csv,17,0.5,NoInitialNodes,True,1872917.54
instances\GJ\L2.csv,17,0.5,DistancePriority,True,1870482.06
instances\GJ\L2.csv,17,0.5,DemandPriority,True,1967860.43
instances\GJ\L2.csv,18,0.5,NoInitialNodes,True,1874570.03
instances\GJ\L2.csv,18,0.5,DistancePriority,True,1854358.22
instances\GJ\L2.csv,18,0.5,DemandPriority,True,1835305.42
instances\GJ\L2.csv,19,0.5,NoInitialNodes,True,1874091.68
instances\GJ\L2.csv,19,0.5,DistancePriority,True,1858428.59
instances\GJ\L2.csv,19,0.5,DemandPriority,True,1821679.94
instances\GJ\L2.csv,0,0.6,NoInitialNodes,True,2051944.1
instances\GJ\L2.csv,0,0.6,DistancePriority,True,2047874.48
instances\GJ\L2.csv,0,0.6,DemandPriority,True,2105151.83
instances\GJ\L2.csv,1,0.6,NoInitialNodes,True,1925585.1
instances\GJ\L2.csv,1,0.6,DistancePriority,True,2000655.53
instances\GJ\L2.csv,1,0.6,DemandPriority,True,2130326.54
instances\GJ\L2.csv,2,0.6,NoInitialNodes,True,2089114.2
instances\GJ\L2.csv,2,0.6,DistancePriority,True,1889595.07
instances\GJ\L2.csv,2,0.6,DemandPriority,True,2074912.04
instances\GJ\L2.csv,3,0.6,NoInitialNodes,True,2035589.84
instances\GJ\L2.csv,3,0.6,DistancePriority,True,1962524.59
instances\GJ\L2.csv,3,0.6,DemandPriority,True,2040759.66
instances\GJ\L2.csv,4,0.6,NoInitialNodes,True,1900640.13
instances\GJ\L2.csv,4,0.6,DistancePriority,True,2039880.41
instances\GJ\L2.csv,4,0.6,DemandPriority,True,1897124.92
instances\GJ\L2.csv,5,0.6,NoInitialNodes,True,2000634.54
instances\GJ\L2.csv,5,0.6,DistancePriority,True,2083225.52
instances\GJ\L2.csv,5,0.6,DemandPriority,True,2049807.16
instances\GJ\L2.csv,6,0.6,NoInitialNodes,True,2042564.12
instances\GJ\L2.csv,6,0.6,DistancePriority,True,2065667.16
instances\GJ\L2.csv,6,0.6,DemandPriority,True,2068245.95
instances\GJ\L2.csv,7,0.6,NoInitialNodes,True,1920021.29
